0,1,2312
1,1,2708
2,1,2154
3,1,2297
4,1,2286
5,1,2344
6,1,2269
7,1,2255
8,1,2234
9,1,2233
10,1,2304
11,1,2298
12,1,2374
13,1,2401
14,1,2341
15,1,2281
16,1,2215
17,1,2240
18,1,2290
19,1,2237
20,1,2426
21,1,2319
22,1,2291
23,1,2297
24,1,2256
25,1,2252
26,1,2289
27,1,2295
28,1,2318
29,1,2234

Average time: 2301 ms
